OriginSite,OriginBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old treat (label),subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Agr mer ,Alc alp,Alc sp,Ant dio,Ant odo,Ave fle,Bet pub,Car pil,Cal vul,Cam rot,Car cap,Car ech,Car fla,Car nig,Car pal,Car pan,Car pau,Car pul,Car sax,Car vag,Cer fon,Cir pal,Des ces,Eup fri,Eup str,Fes rub,Fes viv,Geu riv,Hie pil,Hyp mac,Jun alp,Kna arv,Leo aut,Leo vul,Lot cor,Luz mul,Luz pil,Nar str,Oma nor,Oma syl,Oxa ace,Pim sax,Pin vul,Pla lan,Poa pra,Pot ere,Pru vul,Rum ac-la,Ran acr,Ran aur,Ran rep,Rhi min,Rum ace,Sag sag,Sag sp,Sal her,Sel sel,Sib pro,Sol vir,Sor auc,Ste gra,Tar sp,Tha alp,Thalict,Tri pra,Tri rep,Vac uli,Ver alp,Ver cha,Ver off,Ver ser,Vio pal,Vio riv,Vio tri,Vio sp,Nid seedling,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Veskre,5,281,TTC,281,281 TTC,,,C,19,2009,20-Aug,Presence,KK,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,10,0,0,,,,,,
Veskre,5,281,TTC,281,281 TTC,,,C,20,2009,20-Aug,Presence,KK,,1,,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,2,0,0,,,,,,
Veskre,5,281,TTC,281,281 TTC,,,C,21,2009,20-Aug,Presence,KK,,,,,,,,,,1,,,,,,,,,,,,,,,,,SF,1,,,,,,,1,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,20,0,0,,,,,,
Veskre,5,281,TTC,281,281 TTC,,,C,22,2009,20-Aug,Presence,KK,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,5,0,0,,,,2,1,
Veskre,5,281,TTC,281,281 TTC,,,C,23,2009,20-Aug,Presence,KK,,1,,,1,,,,,F,,,,,,,,1,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,10,0,0,0,5,0,0,,,,2,1,
Veskre,5,281,TTC,281,281 TTC,,,C,24,2009,20-Aug,Presence,KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,15,0,0,0,2,0,0,,,,3,1.5,
Veskre,5,281,TTC,281,281 TTC,,,C,25,2009,20-Aug,Presence,KK,,,,1,1,,,,,,,,,,,,,,,,,,,,,,SF,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,0,0,0,0,,,,4,2,
Veskre,5,281,TTC,281,281 TTC,,,C,%,2009,20-Aug,Cover,KK,,2,,4,6,,,,,6,,1,3,,,,3,4,,,,,,,1,,4,3,,4,,,,,8,,,,,2,,,,,,,,7,4,,,,,,,,1,,,,,,,,3,,,2,,2,,3,,3,1,,,,16.4,0,0,0,7.52,0,0,50,70,0,2.75,1.375,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,1,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,S,1,,,,,,,1,,,F,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,1,,,1,1,,,,,,,30,0,0,0,2,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,2,2009,20-Aug,Presence,KK,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,10,0,0,0,2,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,3,2009,20-Aug,Presence,KK,,,,,,,1,,,,,,,,,,,,,,,F,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,F,,1,,,,,2,0,0,0,5,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,4,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,2,0,0,0,10,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,5,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,F,1,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,5,0,0,0,10,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,6,2009,20-Aug,Presence,KK,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,,30,0,0,0,2,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,7,2009,20-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,S,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,1,,,1,,,,30,0,0,0,5,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,8,2009,20-Aug,Presence,KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,S,,1,,,,5,0,0,0,2,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,9,2009,20-Aug,Presence,KK,,1,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,0,0,0,2,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,10,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,1,1,,,1,,,,,,1,,,,,,,1,,,,,1,,,,,,,,1,F,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,5,0,0,0,5,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,11,2009,20-Aug,Presence,KK,,1,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,F,,,,,,,15,0,0,0,5,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,12,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,1,,,,,,,,,1,,S,,,,,,,,,,,,,D,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,2,0,0,0,2,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,13,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,1,,S,1,,,,,,,,,,1,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,5,0,0,0,5,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,14,2009,20-Aug,Presence,KK,,1,,,1,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,F,,,,,,1,,,,,5,0,0,0,10,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,15,2009,20-Aug,Presence,KK,,1,,,1,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,5,0,0,0,5,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,16,2009,20-Aug,Presence,KK,,,,1,,,1,,,,,,,,,,,,1,,,1,,,,,S,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,5,0,0,0,2,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,17,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,5,0,0,0,2,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,18,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,10,0,0,0,10,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,19,2009,20-Aug,Presence,KK,,1,,,,,1,,,,,,,,,,,1,1,,,,,,1,,S,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,1,,,,,10,0,0,0,2,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,20,2009,20-Aug,Presence,KK,,1,,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,5,0,0,0,2,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,21,2009,20-Aug,Presence,KK,,1,,1,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,5,0,0,0,5,0,0,,,,,,
Veskre,5,284,TT1,285,284 TT1 285,,,3,22,2009,20-Aug,Presence,KK,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,SF,1,,,,,,,S,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,1,,,1,,,1,,,,,20,0,0,0,5,0,0,,,,4,1.5,
Veskre,5,284,TT1,285,284 TT1 285,,,3,23,2009,20-Aug,Presence,KK,,,,,,,1,,,,,,,,,,,,,,,,,,,,S,,,,,,,,S,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,,,,,10,0,0,0,20,0,0,,,,10,2,
Veskre,5,284,TT1,285,284 TT1 285,,,3,24,2009,20-Aug,Presence,KK,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,1,,,,,5,0,0,0,10,0,0,,,,7,1,
Veskre,5,284,TT1,285,284 TT1 285,,,3,25,2009,20-Aug,Presence,KK,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,20,0,0,0,5,0,0,,,,5,1.5,
Veskre,5,284,TT1,285,284 TT1 285,,,3,%,2009,20-Aug,Cover,KK,,4,,3,4,,3,,,2,,,,,,2,,3,4,,,4,,,2,,3,2,,,,,,,4,,,2,,20,,,,,,2,,5,6,,,,,2,,1,,,,,,,,2,3,,,4,,2,2,4,1,5,3,,,,9.92,0,0,0,5.4,0,0,75,35,0,6.5,1.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,1,2009,20-Aug,Presence,KK,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,20,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,2,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,10,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,3,2009,20-Aug,Presence,KK,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,SF,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,20,0,0,0,5,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,4,2009,20-Aug,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,10,0,0,0,5,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,5,2009,20-Aug,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,,,,,,,SF,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,5,0,0,0,5,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,6,2009,20-Aug,Presence,KK,,1,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,10,0,0,0,10,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,7,2009,20-Aug,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,5,0,0,0,5,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,8,2009,20-Aug,Presence,KK,,,,,,,,,,,,,,,,,1,,,,,,,,,,SF,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,20,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,9,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,5,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,10,2009,20-Aug,Presence,KK,,1,,,S,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,10,0,0,0,5,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,11,2009,20-Aug,Presence,KK,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,10,0,0,0,20,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,12,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,D,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,10,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,13,2009,20-Aug,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,0,0,0,10,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,14,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,0,0,0,10,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,15,2009,20-Aug,Presence,KK,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,5,0,0,0,10,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,16,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,10,0,0,0,20,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,17,2009,20-Aug,Presence,KK,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,F,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,5,0,0,0,25,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,18,2009,20-Aug,Presence,KK,,,,,,,,,,,,,,,,,1,,F,,,,,,1,,,,,,,,,,,,,,,D,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,10,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,19,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,5,0,0,0,5,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,20,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,5,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,21,2009,20-Aug,Presence,KK,,,,,,,,,,,,,,,,,1,1,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,,,1,,,D,,,,,,,,,,,,,,1,,,,,,,,,,,,,,5,0,0,0,10,0,0,,,,,,
Veskre,5,285,TT2,310,285 TT2 310,,,4,22,2009,20-Aug,Presence,KK,,,,,,,,,,,,,,,,,1,1,,,,,,,,,SF,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,5,0,0,0,10,0,0,,,,4,1,
Veskre,5,285,TT2,310,285 TT2 310,,,4,23,2009,20-Aug,Presence,KK,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,0,0,0,5,0,0,,,,3,1.5,
Veskre,5,285,TT2,310,285 TT2 310,,,4,24,2009,20-Aug,Presence,KK,,,,,,,,,,,,,,,,,1,,1,,,,,,,,S,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,5,0,0,0,5,0,0,,,,5,2,
Veskre,5,285,TT2,310,285 TT2 310,,,4,25,2009,20-Aug,Presence,KK,,,,,,,,,,,,,,,,,1,,1,,,,,,,,S,,,,,,,,,,,1,,1,,,,,,,,D,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,5,0,0,0,20,0,0,,,,6,1.5,
Veskre,5,285,TT2,310,285 TT2 310,,,4,%,2009,20-Aug,Cover,KK,,5,,,2,,4,,4,,,1,,,,,7,4,4,,,,,,3,,5,,,,,2,,,,,,1,,25,,,,,,,,8,7,,6,,,,,,,,2,,,,,2,3,,,1,1,2,,5,,5,1,,,,6.84,0,0,0,10.6,0,0,80,20,0,4.5,1.5,
