DestinationSite,DestinationBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,subPlot,year,date,Measure,recorder,Ach mil,Aco sep,Agr cap,Agr mer,Alc alp,Alc sp,Anem nemo,Ant alp ,Ant dio,Ant odo,Arc alp,Ast alp,Atoc rup,Ave fle,Avenu  pub,Bart alp,Bet nan,Bet pub,Bis viv,Bot lun ,Cal vul,Cam rot,Caps b-p,Car atra,Car big,Car cap,Car ech,Car fla,Car lep,Car nig,Car nor,Car pal,Car pan,Car pau,Car pil,Car pul,Car rup,Car sax,Car vag,Car sp,Car car,Cer alp,Cer cer,Cer fon,Cer gla,Cham alp,Cir pal,Com ten,Dac glo,Dant dec,Des ces,Dia del,Dia glo,Dry okt,Emp,Emp her,Emp nig,Epi ana,Epilob sp ,Equi arv,Erig unif,Erigeron,Euph fri,Euph sp,Fes ovi,Fes rub,Fes viv,Filip ulm,Frag ves,Gal bor,Gal sax,Gal uli ,Gal ver,Gen ama,Gen niv,Gen ten,Ger syl,Geu riv,Gram sp,Gym dry,Hie alp,Hie pil,Hie vulg,Hier sp,Hyp mac,Hypo mac,Junip,Jun alp,Jun fili,Jun com,Jun tri,Kna arv,Kob sim,Leo aut,Leu vul,Linar vulg,Lot cor,Luz mul,Luz pil,Luz sp,Luz spi,Lych vis,Mel pra,Nar stri,Oma nor,Oma sup,Oma syl,Oxa ace,Oxy dig,Par pal,Phle alp,Phle prat,Phyll caer,Pim sax,Pin vul,Pin alp,Pla lan,Pla maj,Pla med,Poa alp,Poa ann,Poa pra,Poaceae sp,Pot arg ,Pot cra,Pot ere,Pru vul,Pyr min,Pyr nor,Pyrola rund,Pyr rot,Pyrola sp,Ran acr,Ran aur,Ran rep,Rhin min,Rho ros,Rub idae,Rum ace,Rum ac-la,Sag pro,Sag sag,Sag sp,Sal her,Sal lan,Sal phyl,Sal ret,Salix grå,Salix sp,Saus alp,Sax aiz ,Sax opp,Sed acr,Sel sel,Sib pro,Sil aca,Sil prat,Sil vul,Sol vir,Sorbus,Ste gra,Ste med,Suc pra,Tarax,Thal,Tha alp,Thlaspi  arv,Tof pus,Trien eur,Tri ces,Tri med,Tri mont,Tri pra,Tri rep,Vac myr,Vac uli,Vac vit,Ver alp,Ver cha,Ver fru,Ver off,Ver serp,Vic cra,Vic sep,Vio bif,Vio pal,Vio riv,Vio tri,Viol sp,Visc vul,pleuro,acro,liver,lichen,litter,soil,rock,seedlings,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,2,2011,18-Aug,Presence,KK,1,,1,,,,,,,1,,1,,,,,,,1,,,"Sx10,1",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,Sx2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,2,0,0,0,45,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,3,2011,18-Aug,Presence,KK,1,,1,,,,,,,1,,1,,,,,,,J,,,"Sx5,1",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,30,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,4,2011,18-Aug,Presence,KK,1,,,,,,,,,1,,1,,,,,,,"J,1",,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,80,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,5,2011,18-Aug,Presence,KK,1,,,,,,,,,,,1,,,,,,,"J,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,2,0,0,0,85,0,0,2,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,6,2011,18-Aug,Presence,KK,,,,,,,,,,1,,1,,,,,,,J,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"S,1",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,0,0,5,0,60,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,7,2011,18-Aug,Presence,KK,1,,,,,,,,,,,,,,,,,,"Jx2,1",,,Sx12,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,20,0,0,2,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,8,2011,18-Aug,Presence,KK,1,,,,,,,,,1,,1,,,,,,,Jx7,,,Sx10,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,9,2011,18-Aug,Presence,KK,1,,1,,,,,,,,,1,,,,,,,"Jx2,1",,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sx2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S,1",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,0,2,0,75,0,0,2,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,10,2011,18-Aug,Presence,KK,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,0,2,0,20,0,0,5,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,11,2011,18-Aug,Presence,KK,1,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,65,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,12,2011,18-Aug,Presence,KK,1,,1,,,,,,,,,1,,,,,,,1,,,J,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,2,0,0,0,55,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,13,2011,18-Aug,Presence,KK,1,,1,,,,,,,1,,1,,,,,,,J,,,"S,1",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,S,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,"Sx2,1",,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,2,0,0,0,80,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,14,2011,18-Aug,Presence,KK,1,,,,,,,,,,,,,,,,,,"S,J,1",,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"S,1",,,,,,,,,,,,,0,0,0,0,70,0,0,2,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,15,2011,18-Aug,Presence,KK,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,80,0,0,6,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,16,2011,18-Aug,Presence,KK,1,,,,,,,,,,,1,,,,,,,"Jx4,1",,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S,F",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,0,0,0,0,85,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,17,2011,18-Aug,Presence,KK,1,,1,,,,,,,,,,,,,,,,"Jx3,1",,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,45,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,18,2011,18-Aug,Presence,KK,1,,,,,,,,,,,1,,,,,,,Jx2 ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,30,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,19,2011,18-Aug,Presence,KK,1,,1,,,,,,,,,,,,,,,,"Jx2,1",,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,0,0,0,0,70,0,0,1,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,20,2011,18-Aug,Presence,KK,1,,,,,,,,,,,,,,,,,,"Jx3,1",,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,90,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,21,2011,18-Aug,Presence,KK,1,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,22,2011,18-Aug,Presence,KK,,,,,,,,,,,,1,,,,,,,"Jx2,1",,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,0,0,0,20,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,23,2011,18-Aug,Presence,KK,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,0,0,0,25,0,0,1,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,24,2011,18-Aug,Presence,KK,1,,,,,,,,,1,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,25,2011,18-Aug,Presence,KK,1,,,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,90,0,0,,,,,,,,
Gudmedalen,4,169,TT1,170,169 TT1 170,,,%,2011,18-Aug,Cover,KK,15,,3,,,,,,,3,,6,,,,,,,7,,,3,,,,3,,,,,,,,,,,,,7,,,,,,,,,,,,12,,,,1,,,,,,,,3,,,1,,,,,,,,,,,,8,,,2,,,,,,,,,,,,,2,,,,,,,,,,22,,,,,,12,2,,,,,,,,,,,,,,,,,2,,,,,6,,,,,,,,,,,3,,,,,,4,,,,4,,2,,,4,,,,,4,,5,,,,,,,,,,,,3,,,,,,,2,,,,,,0.68,0,0.44,0,52.6,0,0,,85,2,0,3,0.5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,1,2011,18-Aug,Presence,IH,1,,1,,,,,,,1,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sx2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,15,0,0,0,10,0,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,2,2011,18-Aug,Presence,IH,,,1,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sx2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,F,,,,,,,,,,,,F,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,4,0,0,0,12,0,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,3,2011,18-Aug,Presence,IH,,,,,,,,,,1,,1,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,15,0,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,4,2011,18-Aug,Presence,IH,,,1,,,,,,,,,1,,,,,,,"J,1",,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sx3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,F,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,10,0,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,5,2011,18-Aug,Presence,IH,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sx3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,20,0,0,0,12,0,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,6,2011,18-Aug,Presence,IH,,,,,,,,,,,,1,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sx5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,,1,,,,,,,,,,,,,,,,,,,1,,,,,,15,0,0,0,10,0,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,7,2011,18-Aug,Presence,IH,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sx2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,"1,F",,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,20,0,0,0,12,0,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,8,2011,18-Aug,Presence,IH,,,,,,,,,,1,,,,F,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,25,0,0,0,14,0,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,9,2011,18-Aug,Presence,IH,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Sx2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,10,10,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,10,2011,18-Aug,Presence,IH,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Sx3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2,0,0,12,0,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,11,2011,18-Aug,Presence,IH,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sx2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,15,0,0,0,10,0,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,12,2011,18-Aug,Presence,IH,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,Sx4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,7,10,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,13,2011,18-Aug,Presence,IH,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,S,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,10,15,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,14,2011,18-Aug,Presence,IH,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sx3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,6,0,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,15,2011,18-Aug,Presence,IH,1,,,,,"S,1",,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Sx3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,5,0,0,0,20,5,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,16,2011,18-Aug,Presence,IH,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sx3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,8,0,0,0,10,2,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,17,2011,18-Aug,Presence,IH,,,,F,,,,,,1,,,,,,,,,F,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,25,13,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,18,2011,18-Aug,Presence,IH,,,,F,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,15,0,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,19,2011,18-Aug,Presence,IH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,5,0,0,0,15,0,0,,,,,,,,
Gudmedalen,4,80,TT3,169,80 TT3 169,,,20,2011,18-Aug,Presence,IH,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,Sx2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,V,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,2,2,0,0,15,25,0,,,,,,,,
