OriginSite,OriginBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old label (Treat),subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Alc alp,Alc sp,Ant alp ,Ant dio,Ant odo,Ast alp,Ave fle,Bis viv,Bot lun,Cam rot,Car atr,Car atr,Car big,Car cap,Car nor,Car vag,Cer alp,Cer fon,Des ces,Epi ana,Epi sp ,Eup fri,Fes ovi,Fes rub,Fes viv,Gen niv,Hie pil,Hie sp,Jun tri,L. spi,Leo aut,Luz mul,Luz sp,Luz spi,Nar stri,Oma nor ,Oma sup,Par pal,Phl alp,Phy cae,Poa alp,Poa pra,Pot cra,Pot ere,Pyr min,Pyr sp,Rum ac-la,Ran acr,Rum ace,Sag pro,Sag sag,Sag sp,Sal her,Sal ret,Sau alp,Sel sel,Sib pro,Sil aca,Tar sp,Tha alp,Tof pus,Tri rep,Vac myr,Vac vit,Ver alp,Ver fru,Vio bif,Vio pal,Vio tri,Nid seedling,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,17,2009,11-Aug,Presence,W,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,10,0,0,60,0,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,18,2009,11-Aug,Presence,W,,1,D,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,19,2009,11-Aug,Presence,W,,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,20,2009,11-Aug,Presence,W,,,D,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,21,2009,11-Aug,Presence,W,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,20,30,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,22,2009,11-Aug,Presence,W,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,0,10,0,0,20,0,0,,,,3,0.5,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,23,2009,11-Aug,Presence,W,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,0,0,0,0,7,2,0,,,,3,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,24,2009,11-Aug,Presence,W,,F,DF,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,5,0,0,0,10,0,0,,,,2,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,25,2009,11-Aug,Presence,W,,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,1,0,0,0,30,20,0,,,,3,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,%,2009,11-Aug,Cover,W,,8,16,1,,,2,,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,1,,,,,2,,,,,,3,,1,,5,,1,,,,,,6,,1,,1,1,1.2,2.44,0,0,25.08,4.2,0,65,3,1,2.75,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,1,2009,12-Aug,Presence,W,1,1,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,8,0,2,15,2,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,2,2009,12-Aug,Presence,W,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,F,1,,,,,0,10,0,2,5,0,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,3,2009,12-Aug,Presence,W,1,1,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,0,10,2,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,4,2009,12-Aug,Presence,W,1,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,1,,,,0,30,0,2,10,2,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,5,2009,12-Aug,Presence,W,1,1,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,10,0,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,6,2009,12-Aug,Presence,W,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,0,15,0,0,15,10,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,7,2009,12-Aug,Presence,W,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,0,15,1,1,5,0,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,8,2009,12-Aug,Presence,W,1,1,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,0,5,0,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,9,2009,12-Aug,Presence,W,1,1,,,1,,F,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,30,0,0,5,0,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,10,2009,12-Aug,Presence,W,1,1,1,,,1,1,1,,,,F,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,0,5,0,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,11,2009,12-Aug,Presence,W,1,1,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,0,10,0,0,10,2,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,12,2009,12-Aug,Presence,W,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,0,20,0,0,10,5,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,13,2009,12-Aug,Presence,W,1,1,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,0,20,0,5,5,0,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,14,2009,12-Aug,Presence,W,1,1,,,1,,,F,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,5,5,0,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,15,2009,12-Aug,Presence,W,1,F,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,25,0,5,10,0,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,16,2009,12-Aug,Presence,W,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,0,10,40,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,17,2009,12-Aug,Presence,W,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,F,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,0,0,10,5,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,18,2009,12-Aug,Presence,W,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,40,0,0,10,2,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,19,2009,12-Aug,Presence,W,,1,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,15,5,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,20,2009,12-Aug,Presence,W,1,1,1,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,20,0,5,10,5,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,21,2009,12-Aug,Presence,W,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,10,70,0,,,,,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,22,2009,12-Aug,Presence,W,1,1,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,30,0,0,10,10,0,,,,2,1,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,23,2009,12-Aug,Presence,W,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,30,0,0,2,0,0,,,,4,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,24,2009,12-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,0,15,0,10,10,15,0,,,,2,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,25,2009,12-Aug,Presence,W,1,F,,,,,,F,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,0,0,10,5,0,,,,3,,
Ulvhaugen,5,21,TT4,123,21 TT4 123,,,C,%,2009,12-Aug,Cover,W,6,3,8,,3,1,2,5,,,,1,,,,,,,,,1,,,,,2,,,,,,,,,,1,,2,,,2,,,,,,,,1,,,1,1,,,,,,,,,,,,,,2,1,3,1,,,0.16,18.44,0.04,1.52,8.88,7.2,0,55,60,5,2.75,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,1,2009,12-Aug,Presence,W,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,0,20,0,0,10,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,2,2009,12-Aug,Presence,W,,1,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,0,10,0,0,30,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,3,2009,12-Aug,Presence,W,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,0,0,0,0,40,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,4,2009,12-Aug,Presence,W,,1,F,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,0,0,0,20,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,5,2009,12-Aug,Presence,W,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,0,0,0,10,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,6,2009,12-Aug,Presence,W,,1,1,,,,,,F,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,10,1,1,10,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,7,2009,12-Aug,Presence,W,,1,1,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,0,2,0,10,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,8,2009,12-Aug,Presence,W,,1,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,0,10,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,9,2009,12-Aug,Presence,W,,1,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,20,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,10,2009,12-Aug,Presence,W,,1,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,0,0,1,10,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,11,2009,12-Aug,Presence,W,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,0,0,0,0,5,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,12,2009,12-Aug,Presence,W,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,0,20,2,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,13,2009,12-Aug,Presence,W,,1,1,,,,,,F,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,0,20,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,14,2009,12-Aug,Presence,W,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,15,2009,12-Aug,Presence,W,,F,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,20,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,16,2009,12-Aug,Presence,W,,1,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,0,0,0,10,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,17,2009,12-Aug,Presence,W,,,1,,,,,,1,,,1,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,15,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,18,2009,12-Aug,Presence,W,,1,1,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,5,0,0,5,1,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,19,2009,12-Aug,Presence,W,,,D,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,5,0,0,10,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,20,2009,12-Aug,Presence,W,,F,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,5,0,0,10,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,21,2009,12-Aug,Presence,W,,1,1,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,2,0,0,,,,,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,22,2009,12-Aug,Presence,W,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,F,1,,,,0,5,0,0,20,15,0,,,,8,0.5,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,23,2009,12-Aug,Presence,W,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,0,10,0,0,20,5,0,,,,4,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,24,2009,12-Aug,Presence,W,,F,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,5,20,0,0,,,,7,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,25,2009,12-Aug,Presence,W,,1,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,0,15,10,0,,,,7,,
Ulvhaugen,5,22,TT3,90,22 TT3 90,,,1,%,2009,12-Aug,Cover,W,,6,16,,,,1,,3,,,1,,,,,,,,,2,,,,1,1,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,6,,,1,1.08,3.56,0.68,0.32,15.68,1.32,0,65,10,1,6.5,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,1,2009,12-Aug,Presence,W,1,1,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,,1,,,,0,15,0,0,15,20,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,2,2009,12-Aug,Presence,W,1,F,,,,,,,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,F,,,,,,0,20,0,0,10,5,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,3,2009,12-Aug,Presence,W,1,,1,,,,1,,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,2,0,0,10,2,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,4,2009,12-Aug,Presence,W,1,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,0,1,0,2,10,30,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,5,2009,12-Aug,Presence,W,1,F,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,2,0,0,30,0,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,6,2009,12-Aug,Presence,W,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,2,2,0,0,15,5,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,7,2009,12-Aug,Presence,W,,1,1,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,0,10,0,0,25,0,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,8,2009,12-Aug,Presence,W,1,1,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,10,0,0,15,2,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,9,2009,12-Aug,Presence,W,1,1,,,,,,,,,,S,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,25,5,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,10,2009,12-Aug,Presence,W,1,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,F,,,,,2,30,0,0,15,0,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,11,2009,12-Aug,Presence,W,1,1,1,,,,1,,,,,F,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,5,0,0,0,15,10,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,12,2009,12-Aug,Presence,W,1,,1,,,,F,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,F,,,,,,,,,,,,,,,,1,,,,1,10,0,0,15,0,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,13,2009,12-Aug,Presence,W,1,1,F,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,0,10,0,0,15,0,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,14,2009,12-Aug,Presence,W,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,0,10,0,0,30,0,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,15,2009,12-Aug,Presence,W,1,1,,,,,,,,,,S,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,0,0,10,0,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,16,2009,12-Aug,Presence,W,1,1,1,,,,1,,,,,F,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,5,0,0,15,0,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,17,2009,12-Aug,Presence,W,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,20,0,0,15,2,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,18,2009,12-Aug,Presence,W,1,1,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,5,0,0,20,5,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,19,2009,12-Aug,Presence,W,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,1,0,0,40,0,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,20,2009,12-Aug,Presence,W,1,,1,,,,,,,,,F,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,0,40,0,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,21,2009,12-Aug,Presence,W,1,1,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,25,0,0,10,0,0,,,,,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,22,2009,12-Aug,Presence,W,1,1,,,,,F,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,20,0,0,,,,5,1,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,23,2009,12-Aug,Presence,W,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,20,5,0,0,15,0,0,,,,4,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,24,2009,12-Aug,Presence,W,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,0,0,15,0,0,,,,4,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,25,2009,12-Aug,Presence,W,F,1,F,,,,1,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,20,0,0,,,,3,,
Ulvhaugen,5,23,TTC,23,23 TTC,,,2,%,2009,12-Aug,Cover,W,5,4,16,,,1,2,1,,,1,1,,,,,,,,,1,,,,,2,,,,,,,,1,,,,1,,,2,1,1,,1,,,,1,,,1,2,,,,,,1,,,,,,,,3,1,6,,,,1.2,8.68,0,0.08,18.6,3.44,0,35,20,1,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
