OriginSite,OriginBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old Treat,subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Agr mer,Alc alp,Alc sp,Ant dio,Ant odo,Ave fle,Bis viv,Bot lun,Cam rot,Car big,Car Cap,Car fla,Car nor,Car pil,Car vag,Cer alp,Cer fon ,Des ces,Emp her,Epi ana,Eup str,Fes ovi,Fes rub,Fes viv,Gen niv,Gram sp,Hie pil,Hie vul,Jun com,Kob sim,Leo aut,Lot cor,Luz mul ,Nar stri,Oma sup,Par pal,Par pal,Phle alp,Pin vul,Pin vul,Poa alp,Poa pra,Pot cra,Pot ere,Pyr min,Pyr nor,Rum ac-la,Ran acr,Rum ace,Sag,Sal her,Saus alp,Sax aiz ,Sel sel,Sib,Sil aca,Sol vir,Tarax,Tha alp,Tri rep,Vac myr,Ver alp,Ver fru,Ver off,Vio bif,Vio pal,Nid seedling,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,11,2009,15-Aug,Presence,W,,,1,S,,,,,,,1,,1,,,,1,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,10,0,0,0,5,60,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,12,2009,15-Aug,Presence,W,,,1,1,,,,,1,,1,,,,,,1,,,,,,S,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,20,0,0,0,5,20,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,13,2009,15-Aug,Presence,W,,,1,1,,,,,1,,,,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,0,0,0,40,0,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,14,2009,15-Aug,Presence,W,,,1,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,0,0,0,30,0,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,15,2009,15-Aug,Presence,W,,,,1,,,1,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,5,0,0,0,20,0,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,16,2009,15-Aug,Presence,W,,,,,,,1,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,DF,,,1,,,,,,,,,2,0,0,0,10,5,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,17,2009,15-Aug,Presence,W,,,,1,,,,1,1,,F,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,DF,,,,,,,1,,,,,1,0,0,0,10,5,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,18,2009,15-Aug,Presence,W,,,,1,,,,,F,,1,,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,10,0,0,0,20,5,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,19,2009,15-Aug,Presence,W,,,1,1,,,,,1,,1,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,10,0,0,0,30,2,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,20,2009,15-Aug,Presence,W,,,,1,,1,,,,,1,,,,,,1,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,5,0,0,0,5,10,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,21,2009,15-Aug,Presence,W,,,1,,,,1,,1,,1,,,,,,1,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,1,,,,,,,,,0,0,0,0,2,0,0,,,,,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,22,2009,15-Aug,Presence,W,,,1,,,,1,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,1,,,,1,,,,,0,0,0,0,15,0,0,,,,3,1,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,23,2009,15-Aug,Presence,W,,,1,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,1,,,,1,10,0,0,0,30,0,0,,,,6,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,24,2009,15-Aug,Presence,W,,,1,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,5,0,0,0,40,5,0,,,,8,,
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,25,2009,15-Aug,Presence,W,,,,,,1,,1,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,0,0,0,0,0,0,,,,2,,Rosett 1
Skjellingahaugen,12,539,TT2,262,539 TT2 262,,,2,%,2009,15-Aug,Cover,W,,1,2,6,,2,2,2,14,,2,,3,,,,5,,,4,,,1,,1,,,,,,,,,,,,,4,,,,,3,,2,,,,,,,,,1,1,1,3,14,,,10,,,,1,,,,1,6.68,0,0,0.08,14.48,7,0,55,10,0,4.75,1,
