OriginSite,OriginBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old label (Treat),subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Alc alp,Alc alp,Alc sp,Ant dio,Ant odo,Ave fle,Bis viv,Cam rot,Car Cap,Car lep,Car pal,Car pil ,Car vag,Cer alp,Cer fon,Des ces,Des fle,Epi ana,Fes ovi,Fes ovi,Fes rub,Fes viv,Gal sax,Gal uli,Hie pil,Hyp mac,Leo aut,Luz mul,Nar stri,Par pal,Phle alp,Poa alp,Poa pra,Pot cra,Pot ere,Rum ac-la,Ran acr,Rum ace,Sal her,Sil aca,Sol vir,Ste gra ,Tarax,Tha alp,Tri pra,Tri pra,Tri rep,Vac myr,Ver alp,Ver cha ,Ver off,Vio bif,Vio pal,Vio riv,Vio tri,Nid seedling,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Hogsete,4,120,TT1,118,120 TT1 118,,,4,6,2009,31-Jul,Presence,W,,F,,,,,1,,,,,,,,,,,F,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,,,,,,5,0,0,0,30,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,7,2009,31-Jul,Presence,W,,1,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,F,,,,,,5,0,0,0,15,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,8,2009,31-Jul,Presence,W,,F,,,,,F,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,5,0,0,0,20,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,9,2009,31-Jul,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,F,,,,,,5,0,0,0,15,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,10,2009,31-Jul,Presence,W,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,5,0,0,0,20,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,11,2009,31-Jul,Presence,W,,,,,,,F,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,0,0,0,30,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,12,2009,31-Jul,Presence,W,,1,,,,,,,,1,,,,,,,,,,,,,DF,,,F,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,3,0,0,0,30,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,13,2009,31-Jul,Presence,W,1,,,,,,F,,,1,,,,,,,,1,,,,,1,,,F,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,2,0,0,0,60,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,14,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,2,0,0,0,70,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,15,2009,31-Jul,Presence,W,1,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,F,,,,,,,,,1,,,,1,,,,,1,,,,,,5,0,0,0,50,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,16,2009,31-Jul,Presence,W,,1,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,40,0,0,0,10,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,17,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,F,,,,,,5,0,0,0,50,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,18,2009,31-Jul,Presence,W,1,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,5,0,0,0,60,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,19,2009,31-Jul,Presence,W,1,1,,,,,F,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,D,,,,,,5,0,0,0,40,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,20,2009,31-Jul,Presence,W,,1,,,,,F,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,F,,,,,,3,0,0,0,30,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,21,2009,31-Jul,Presence,W,,,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,30,0,0,0,10,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,22,2009,31-Jul,Presence,W,F,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,40,0,0,0,10,0,0,,,,15,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,23,2009,31-Jul,Presence,W,,,,,,,F,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,1,,,,,,20,0,0,0,20,0,0,,,,17,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,24,2009,31-Jul,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,10,0,0,0,40,0,0,,,,15,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,25,2009,31-Jul,Presence,W,,1,,,,,F,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,0,0,0,0,0,0,,,,14,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,%,2009,31-Jul,Cover,W,3,25,,,,,30,,,1,,,,,,,,5,,,,,15,,,1,,,,1,,,,,3,,,,,,,,,1,,,,1,,,,,24,,,,,,11.12,0,0,0,26.48,0,0,100,12,0,15.25,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,1,2009,31-Jul,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,D,,,,5,0,0,0,5,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,2,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,1,1,,,,,,20,0,0,0,10,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,3,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,,5,0,0,0,10,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,4,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,10,0,0,0,20,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,5,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,30,0,0,0,10,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,6,2009,31-Jul,Presence,KK,,1,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,F,,,1,,,,20,0,0,0,5,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,7,2009,31-Jul,Presence,KK,,1,F,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,10,0,0,0,10,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,8,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,30,0,0,0,5,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,9,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,1,1,,,,,,30,0,0,0,10,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,10,2009,31-Jul,Presence,KK,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,1,,1,,,,20,0,0,0,20,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,11,2009,31-Jul,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,F,,,1,,,,30,0,0,0,10,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,12,2009,31-Jul,Presence,KK,,1,DF,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,5,0,0,0,20,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,13,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,1,,1,,,,10,0,0,0,20,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,14,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,1,,,,5,0,0,0,20,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,15,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,2,0,0,0,20,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,16,2009,31-Jul,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,20,0,0,0,10,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,17,2009,31-Jul,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,10,0,0,0,10,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,18,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,10,0,0,0,10,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,19,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,1,,,,5,0,0,0,10,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,20,2009,31-Jul,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,50,0,0,0,10,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,21,2009,31-Jul,Presence,KK,,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,10,0,0,0,5,0,0,,,,,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,22,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,10,0,0,0,5,0,0,,,,9,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,23,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,1,,,,10,0,0,0,5,0,0,,,,9,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,24,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,20,0,0,0,10,0,0,,,,10,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,25,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,10,0,0,0,5,0,0,,,,13,,
Hogsete,5,121,TT3,192,121 TT3 192,,,C,%,2009,31-Jul,Cover,KK,,20,15,,,,1,,,,,,,,,,,,,,2,,5,,,,,,,,,,,,5,,,,,,,,,1,,,,2,10,,,2,15,,15,,,,15.48,0,0,0,11,0,0,85,15,0,10.25,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,1,2009,31-Jul,Presence,KK,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,10,0,0,0,20,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,2,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,40,0,0,0,10,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,3,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,F,,,,,,,,,,,,,,1,,,,1,,,,,,20,0,0,0,20,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,4,2009,31-Jul,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,1,,,,,,,,,,,,1,,,1,,,1,,,,10,0,0,0,10,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,5,2009,31-Jul,Presence,KK,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,10,0,0,0,10,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,6,2009,31-Jul,Presence,KK,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,20,0,0,0,40,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,7,2009,31-Jul,Presence,KK,1,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,10,0,0,0,5,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,8,2009,31-Jul,Presence,KK,,F,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,5,0,0,0,10,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,9,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,1,,,,5,0,0,0,10,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,10,2009,31-Jul,Presence,KK,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,F,,,,,,,,,,,,1,,,,,,1,,,,5,0,0,0,10,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,11,2009,31-Jul,Presence,KK,,F,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,2,0,0,0,90,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,12,2009,31-Jul,Presence,KK,1,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,20,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,13,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,1,,,,,,2,0,0,0,50,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,14,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,1,,,,,,1,,,,10,0,0,0,20,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,15,2009,31-Jul,Presence,KK,1,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,5,0,0,0,10,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,16,2009,31-Jul,Presence,KK,1,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,5,0,0,0,30,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,17,2009,31-Jul,Presence,KK,1,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,20,0,0,0,5,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,18,2009,31-Jul,Presence,KK,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,5,0,0,0,30,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,19,2009,31-Jul,Presence,KK,1,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,2,0,0,0,20,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,20,2009,31-Jul,Presence,KK,,1,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,F,,,,,,,,,,,,1,,,1,,,,,,,2,0,0,0,10,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,21,2009,31-Jul,Presence,KK,1,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,5,0,0,0,10,0,0,,,,,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,22,2009,31-Jul,Presence,KK,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,40,0,0,0,10,0,0,,,,12,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,23,2009,31-Jul,Presence,KK,1,1,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,40,0,0,0,20,0,0,,,,11,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,24,2009,31-Jul,Presence,KK,1,F,,,,,,,, ,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,20,0,0,0,20,0,0,,,,11,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,25,2009,31-Jul,Presence,KK,,F,,,,,,,,,,,,,,,,F,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,5,0,0,0,20,0,0,,,,13,,
Hogsete,5,122,TT1,125,122 TT1 125,,,1,%,2009,31-Jul,Cover,KK,10,25,,,,,1,1,,1,,,,,,,,5,,,5,,2,,,,,,,1,,,,,2,,4,,,,,,,1,,,,,20,,,10,15,,10,2,,,11.92,0,0,0,20.4,0,0,90,12,0,11.75,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,1,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,F,,,,,1,,,,,,,,,,,,,,,,,,1,,1,,,,20,0,0,0,10,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,2,2009,31-Jul,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,10,0,0,0,40,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,3,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,F,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,2,0,0,0,60,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,4,2009,31-Jul,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,10,0,0,0,10,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,5,2009,31-Jul,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,1,,,,2,0,0,0,10,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,6,2009,31-Jul,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,30,0,0,0,10,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,7,2009,31-Jul,Presence,KK,,1,,,,,F,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,F,,,,,,,,,,,,,,,1,1,,,,,,20,0,0,0,10,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,8,2009,31-Jul,Presence,KK,,,,,,,F,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,F,1,,1,,,,5,0,0,0,20,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,9,2009,31-Jul,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,10,0,0,0,5,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,10,2009,31-Jul,Presence,KK,,F,,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,20,0,0,0,20,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,11,2009,31-Jul,Presence,KK,,F,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,20,0,0,0,10,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,12,2009,31-Jul,Presence,KK,,F,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,F,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,20,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,13,2009,31-Jul,Presence,KK,,1,,,,,F,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,F,,,,,,,,,,,,,,,F,F,,1,,,,20,0,0,0,10,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,14,2009,31-Jul,Presence,KK,1,1,,,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,40,0,0,0,10,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,15,2009,31-Jul,Presence,KK,,1,,,,,1,,,1,,,,,,,,,,,1,,F,,,,,,,,,,,,F,,1,,,,,,,1,,,,,,,,,,,1,,,,5,0,0,0,10,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,16,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,DF,,1,,,,10,0,0,0,20,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,17,2009,31-Jul,Presence,KK,1,F,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,F,,,,,,,,,,,,,,,,1,,,,,,5,0,0,0,30,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,18,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,F,,,,,,,1,,,,,,,,,1,,,,,,50,0,0,0,20,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,19,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,30,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,20,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,30,0,0,0,10,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,21,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,5,0,0,0,10,0,0,,,,,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,22,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,0,0,0,5,0,0,,,,8,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,23,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,F,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,20,0,0,0,5,0,0,,,,8,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,24,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,30,0,0,,,,7,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,25,2009,31-Jul,Presence,KK,,F,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,5,0,0,0,30,0,0,,,,10,,
Hogsete,5,123,TT2,150,123 TT2 150,,,2,%,2009,31-Jul,Cover,KK,1,15,,,,,10,,,1,,,,,,,,,,,15,,5,,,,,,,5,,,,,10,,15,,,,,,,1,,,,,5,,,8,30,,10,,,,16.24,0,0,0,17.8,0,0,90,17,0,8.25,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hogsete,5,124,TTC,124,124 TTC,,,3,1,2009,31-Jul,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,0,0,5,0,0,,,,,,
Hogsete,5,124,TTC,124,124 TTC,,,3,2,2009,31-Jul,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,20,0,0,0,10,0,0,,,,,,
